2026-04-25 11:07:21,907: Special: Key.backspace
2026-04-25 11:07:22,408: Special: Key.backspace
2026-04-25 11:07:22,439: Special: Key.backspace
2026-04-25 11:07:22,472: Special: Key.backspace
2026-04-25 11:07:22,505: Special: Key.backspace
2026-04-25 11:07:22,538: Special: Key.backspace
2026-04-25 11:07:22,571: Special: Key.backspace
2026-04-25 11:07:22,605: Special: Key.backspace
2026-04-25 11:07:22,637: Special: Key.backspace
2026-04-25 11:07:22,671: Special: Key.backspace
2026-04-25 11:07:22,703: Special: Key.backspace
2026-04-25 11:07:22,736: Special: Key.backspace
2026-04-25 11:07:22,770: Special: Key.backspace
2026-04-25 11:07:22,802: Special: Key.backspace
2026-04-25 11:07:22,835: Special: Key.backspace
2026-04-25 11:07:22,868: Special: Key.backspace
2026-04-25 11:07:22,901: Special: Key.backspace
2026-04-25 11:07:22,934: Special: Key.backspace
2026-04-25 11:07:22,967: Special: Key.backspace
2026-04-25 11:07:23,000: Special: Key.backspace
2026-04-25 11:07:23,034: Special: Key.backspace
2026-04-25 11:07:23,066: Special: Key.backspace
2026-04-25 11:07:23,099: Special: Key.backspace
2026-04-25 11:07:23,142: Special: Key.backspace
2026-04-25 11:07:23,175: Special: Key.backspace
2026-04-25 11:07:23,210: Special: Key.backspace
2026-04-25 11:07:23,244: Special: Key.backspace
2026-04-25 11:07:23,278: Special: Key.backspace
2026-04-25 11:07:23,312: Special: Key.backspace
2026-04-25 11:07:23,331: Special: Key.backspace
2026-04-25 11:07:23,365: Special: Key.backspace
2026-04-25 11:07:23,400: Special: Key.backspace
2026-04-25 11:07:23,867: Key: p
2026-04-25 11:07:24,123: Key: i
2026-04-25 11:07:24,227: Key: p
2026-04-25 11:07:24,403: Special: Key.space
2026-04-25 11:07:24,571: Key: i
2026-04-25 11:07:24,787: Key: n
2026-04-25 11:07:24,843: Key: s
2026-04-25 11:07:24,931: Key: t
2026-04-25 11:07:25,195: Key: l
2026-04-25 11:07:25,363: Key: l
2026-04-25 11:07:25,699: Special: Key.backspace
2026-04-25 11:07:25,843: Special: Key.backspace
2026-04-25 11:07:25,947: Key: a
2026-04-25 11:07:26,051: Key: l
2026-04-25 11:07:26,219: Key: l
2026-04-25 11:07:26,339: Special: Key.space
2026-04-25 11:07:26,747: Special: Key.shift
2026-04-25 11:07:26,899: Key: P
2026-04-25 11:07:27,867: Key: I
2026-04-25 11:07:28,299: Key: L
2026-04-25 11:07:28,475: Key: L
2026-04-25 11:07:28,675: Key: O
2026-04-25 11:07:28,811: Key: W
2026-04-25 11:07:29,100: Special: Key.enter
2026-04-25 11:07:31,691: Special: Key.up
2026-04-25 11:07:32,291: Special: Key.up
2026-04-25 11:07:33,155: Special: Key.up
2026-04-25 11:07:34,395: Special: Key.enter
2026-04-25 11:07:43,371: Special: Key.enter
2026-04-25 11:07:45,603: Special: Key.enter
2026-04-25 11:07:48,267: Special: Key.esc
2026-04-25 11:07:50,219: Special: Key.alt_l
2026-04-25 11:07:50,243: Special: Key.ctrl_l
2026-04-25 11:07:50,524: Special: Key.delete
2026-04-25 11:08:00,092: Special: Key.esc
2026-04-25 11:08:00,860: Special: Key.esc
2026-04-25 11:08:04,660: Special: Key.ctrl_l
2026-04-25 11:08:05,165: Special: Key.ctrl_l
2026-04-25 11:08:05,196: Special: Key.ctrl_l
2026-04-25 11:08:05,228: Key: 
2026-04-25 11:08:05,460: Key: 
2026-04-25 11:08:05,644: Key: 
2026-04-25 11:08:15,788: Special: Key.esc
2026-04-25 11:08:15,980: Special: Key.esc
2026-04-25 11:08:16,148: Special: Key.esc
2026-04-25 11:08:16,316: Special: Key.esc
2026-04-25 11:08:19,508: Special: Key.alt_l
2026-04-25 11:08:19,812: Special: Key.f4
2026-04-25 11:11:15,799: Key: p
2026-04-25 11:11:16,079: Key: y
2026-04-25 11:11:16,271: Key: t
2026-04-25 11:11:16,399: Key: j
2026-04-25 11:11:16,495: Key: o
2026-04-25 11:11:17,023: Special: Key.backspace
2026-04-25 11:11:17,175: Special: Key.backspace
2026-04-25 11:11:17,471: Key: j
2026-04-25 11:11:17,775: Key: n
2026-04-25 11:11:18,055: Special: Key.backspace
2026-04-25 11:11:18,215: Special: Key.backspace
2026-04-25 11:11:18,783: Key: j
2026-04-25 11:11:19,199: Special: Key.backspace
2026-04-25 11:11:19,479: Key: h
2026-04-25 11:11:19,615: Key: o
2026-04-25 11:11:19,815: Key: n
2026-04-25 11:11:20,375: Special: Key.space
2026-04-25 11:11:21,895: Key: -
2026-04-25 11:11:22,183: Key: m
2026-04-25 11:11:22,303: Special: Key.space
2026-04-25 11:11:22,599: Special: Key.shift
2026-04-25 11:11:22,711: Key: P
2026-04-25 11:11:24,703: Key: y
2026-04-25 11:11:25,071: Special: Key.shift
2026-04-25 11:11:25,570: Special: Key.shift
2026-04-25 11:11:25,617: Special: Key.shift
2026-04-25 11:11:25,648: Special: Key.shift
2026-04-25 11:11:26,055: Special: Key.shift
2026-04-25 11:11:26,391: Key: I
2026-04-25 11:11:26,663: Key: n
2026-04-25 11:11:26,943: Key: t
2026-04-25 11:11:27,039: Key: a
2026-04-25 11:11:27,679: Special: Key.backspace
2026-04-25 11:11:27,847: Special: Key.backspace
2026-04-25 11:11:27,975: Key: s
2026-04-25 11:11:28,247: Key: t
2026-04-25 11:11:28,327: Key: a
2026-04-25 11:11:28,447: Key: l
2026-04-25 11:11:28,615: Key: l
2026-04-25 11:11:29,063: Key: e
2026-04-25 11:11:29,135: Key: r
2026-04-25 11:11:29,551: Special: Key.space
2026-04-25 11:11:30,671: Key: -
2026-04-25 11:11:30,799: Key: -
2026-04-25 11:11:31,047: Key: o
2026-04-25 11:11:31,263: Key: n
2026-04-25 11:11:31,415: Key: e
2026-04-25 11:11:31,735: Key: f
2026-04-25 11:11:31,871: Key: i
2026-04-25 11:11:32,087: Key: l
2026-04-25 11:11:32,175: Key: e
2026-04-25 11:11:32,303: Special: Key.space
2026-04-25 11:11:32,711: Key: -
2026-04-25 11:11:32,871: Key: -
2026-04-25 11:11:34,255: Key: w
2026-04-25 11:11:34,423: Key: i
2026-04-25 11:11:34,751: Key: n
2026-04-25 11:11:34,831: Key: d
2026-04-25 11:11:34,975: Key: o
2026-04-25 11:11:35,063: Key: w
2026-04-25 11:11:35,263: Key: s
2026-04-25 11:11:35,959: Special: Key.backspace
2026-04-25 11:11:36,047: Key: e
2026-04-25 11:11:36,127: Key: d
2026-04-25 11:11:36,375: Special: Key.space
2026-04-25 11:11:36,967: Key: 0
2026-04-25 11:11:37,143: Key: 0
2026-04-25 11:11:37,719: Special: Key.backspace
2026-04-25 11:11:37,887: Special: Key.backspace
2026-04-25 11:11:38,127: Key: -
2026-04-25 11:11:38,303: Key: -
2026-04-25 11:11:39,207: Key: a
2026-04-25 11:11:39,447: Key: d
2026-04-25 11:11:39,607: Key: d
2026-04-25 11:11:39,799: Key: -
2026-04-25 11:11:39,999: Key: d
2026-04-25 11:11:40,071: Key: a
2026-04-25 11:11:40,375: Key: t
2026-04-25 11:11:40,415: Key: a
2026-04-25 11:11:41,503: Special: Key.space
2026-04-25 11:11:42,343: Special: Key.shift
2026-04-25 11:11:42,591: Key: "
2026-04-25 11:11:42,871: Key: q
2026-04-25 11:11:43,319: Key: r
2026-04-25 11:11:43,575: Key: c
2026-04-25 11:11:44,463: Key: .
2026-04-25 11:11:45,839: Key: j
2026-04-25 11:11:46,231: Key: p
2026-04-25 11:11:46,439: Key: g
2026-04-25 11:11:47,111: Special: Key.shift
2026-04-25 11:11:47,327: Key: "
2026-04-25 11:11:48,423: Special: Key.space
2026-04-25 11:11:49,615: Key: -
2026-04-25 11:11:49,831: Key: -
2026-04-25 11:11:50,927: Key: a
2026-04-25 11:11:51,143: Key: d
2026-04-25 11:11:51,311: Key: d
2026-04-25 11:11:51,599: Key: -
2026-04-25 11:11:51,839: Key: d
2026-04-25 11:11:51,935: Key: a
2026-04-25 11:11:52,095: Key: t
2026-04-25 11:11:52,175: Key: a
2026-04-25 11:11:57,831: Special: Key.space
2026-04-25 11:12:01,951: Special: Key.shift
2026-04-25 11:12:02,247: Key: "
2026-04-25 11:12:02,479: Key: a
2026-04-25 11:12:02,648: Key: l
2026-04-25 11:12:02,815: Key: e
2026-04-25 11:12:02,895: Key: r
2026-04-25 11:12:03,104: Key: t
2026-04-25 11:12:03,543: Key: .
2026-04-25 11:12:03,919: Key: w
2026-04-25 11:12:04,023: Key: a
2026-04-25 11:12:04,335: Key: v
2026-04-25 11:12:05,319: Special: Key.shift
2026-04-25 11:12:12,952: Key: ;
2026-04-25 11:12:13,256: Key: .
2026-04-25 11:12:14,520: Special: Key.shift
2026-04-25 11:12:14,800: Key: "
2026-04-25 11:12:15,215: Special: Key.space
2026-04-25 11:12:16,144: Key: r
2026-04-25 11:12:16,207: Key: a
2026-04-25 11:12:16,360: Key: n
2026-04-25 11:12:16,824: Key: s
2026-04-25 11:12:17,432: Special: Key.backspace
2026-04-25 11:12:18,624: Key: s
2026-04-25 11:12:18,728: Key: o
2026-04-25 11:12:19,000: Key: n
2026-04-25 11:12:19,368: Key: w
2026-04-25 11:12:19,448: Key: a
2026-04-25 11:12:19,879: Special: Key.backspace
2026-04-25 11:12:20,047: Special: Key.backspace
2026-04-25 11:12:20,216: Special: Key.backspace
2026-04-25 11:12:20,760: Key: m
2026-04-25 11:12:20,928: Key: w
2026-04-25 11:12:21,016: Key: a
2026-04-25 11:12:21,200: Key: r
2026-04-25 11:12:21,272: Key: e
2026-04-25 11:12:22,200: Key: .
2026-04-25 11:12:23,312: Key: p
2026-04-25 11:12:23,688: Key: y
2026-04-25 11:12:24,239: Special: Key.enter
2026-04-25 11:12:48,472: Key: p
2026-04-25 11:12:49,032: Key: i
2026-04-25 11:12:49,632: Key: p
2026-04-25 11:12:49,920: Key: r
2026-04-25 11:12:49,976: Key: e
2026-04-25 11:12:50,224: Key: q
2026-04-25 11:12:50,936: Special: Key.space
2026-04-25 11:12:51,216: Key: .
2026-04-25 11:12:52,008: Special: Key.enter
2026-04-25 11:12:55,736: Key: p
2026-04-25 11:12:55,992: Key: i
2026-04-25 11:12:56,096: Key: p
2026-04-25 11:12:58,760: Special: Key.space
2026-04-25 11:12:58,968: Key: i
2026-04-25 11:12:59,184: Key: n
2026-04-25 11:12:59,240: Key: s
2026-04-25 11:12:59,368: Key: t
2026-04-25 11:12:59,440: Key: a
2026-04-25 11:13:00,008: Key: l
2026-04-25 11:13:00,184: Key: l
2026-04-25 11:13:00,440: Special: Key.space
2026-04-25 11:13:00,936: Key: p
2026-04-25 11:13:01,600: Key: r
2026-04-25 11:13:02,240: Special: Key.backspace
2026-04-25 11:13:02,560: Key: i
2026-04-25 11:13:02,728: Key: p
2026-04-25 11:13:03,128: Key: r
2026-04-25 11:13:03,192: Key: e
2026-04-25 11:13:03,480: Key: q
2026-04-25 11:13:04,288: Special: Key.enter
2026-04-25 11:13:08,728: Special: Key.up
2026-04-25 11:13:09,121: Special: Key.up
2026-04-25 11:13:09,664: Key: \
2026-04-25 11:13:10,456: Special: Key.backspace
2026-04-25 11:13:10,816: Special: Key.enter
2026-04-25 11:13:25,520: Key: p
2026-04-25 11:13:25,841: Key: i
2026-04-25 11:13:26,032: Key: p
2026-04-25 11:13:26,256: Special: Key.space
2026-04-25 11:13:26,440: Key: i
2026-04-25 11:13:26,640: Key: n
2026-04-25 11:13:26,712: Key: s
2026-04-25 11:13:26,856: Key: t
2026-04-25 11:13:26,912: Key: a
2026-04-25 11:13:27,072: Key: l
2026-04-25 11:13:27,224: Key: l
2026-04-25 11:13:27,696: Special: Key.space
2026-04-25 11:13:28,392: Special: Key.shift
2026-04-25 11:13:28,569: Key: O
2026-04-25 11:13:29,369: Key: y
2026-04-25 11:13:29,776: Special: Key.backspace
2026-04-25 11:13:29,928: Special: Key.backspace
2026-04-25 11:13:30,056: Special: Key.shift
2026-04-25 11:13:30,112: Key: P
2026-04-25 11:13:30,736: Key: y
2026-04-25 11:13:32,232: Special: Key.shift
2026-04-25 11:13:32,321: Key: I
2026-04-25 11:13:32,593: Key: s
2026-04-25 11:13:32,664: Key: t
2026-04-25 11:13:32,768: Key: a
2026-04-25 11:13:32,864: Key: l
2026-04-25 11:13:33,024: Key: l
2026-04-25 11:13:33,185: Key: e
2026-04-25 11:13:33,248: Key: r
2026-04-25 11:13:34,144: Special: Key.backspace
2026-04-25 11:13:34,304: Special: Key.backspace
2026-04-25 11:13:34,464: Special: Key.backspace
2026-04-25 11:13:34,648: Special: Key.backspace
2026-04-25 11:13:34,808: Special: Key.backspace
2026-04-25 11:13:34,976: Special: Key.backspace
2026-04-25 11:13:35,120: Special: Key.backspace
2026-04-25 11:13:35,416: Key: n
2026-04-25 11:13:35,504: Key: s
2026-04-25 11:13:35,584: Key: t
2026-04-25 11:13:35,672: Key: a
2026-04-25 11:13:35,808: Key: l
2026-04-25 11:13:35,945: Key: l
2026-04-25 11:13:36,048: Key: e
2026-04-25 11:13:36,120: Key: r
2026-04-25 11:13:36,417: Special: Key.enter
2026-04-25 11:13:42,072: Special: Key.up
2026-04-25 11:13:42,288: Special: Key.up
2026-04-25 11:13:42,640: Special: Key.up
2026-04-25 11:13:43,137: Special: Key.up
2026-04-25 11:13:45,048: Special: Key.enter
2026-04-25 11:13:58,497: Special: Key.up
2026-04-25 11:14:07,393: Special: Key.left
2026-04-25 11:14:07,880: Special: Key.left
2026-04-25 11:14:07,911: Special: Key.left
2026-04-25 11:14:07,944: Special: Key.left
2026-04-25 11:14:07,977: Special: Key.left
2026-04-25 11:14:08,010: Special: Key.left
2026-04-25 11:14:08,043: Special: Key.left
2026-04-25 11:14:08,076: Special: Key.left
2026-04-25 11:14:08,109: Special: Key.left
2026-04-25 11:14:08,142: Special: Key.left
2026-04-25 11:14:08,175: Special: Key.left
2026-04-25 11:14:08,209: Special: Key.left
2026-04-25 11:14:08,241: Special: Key.left
2026-04-25 11:14:08,274: Special: Key.left
2026-04-25 11:14:08,307: Special: Key.left
2026-04-25 11:14:08,340: Special: Key.left
2026-04-25 11:14:08,373: Special: Key.left
2026-04-25 11:14:08,406: Special: Key.left
2026-04-25 11:14:08,440: Special: Key.left
2026-04-25 11:14:08,472: Special: Key.left
2026-04-25 11:14:08,505: Special: Key.left
2026-04-25 11:14:08,539: Special: Key.left
2026-04-25 11:14:08,571: Special: Key.left
2026-04-25 11:14:08,605: Special: Key.left
2026-04-25 11:14:08,637: Special: Key.left
2026-04-25 11:14:08,670: Special: Key.left
2026-04-25 11:14:08,703: Special: Key.left
2026-04-25 11:14:08,736: Special: Key.left
2026-04-25 11:14:08,770: Special: Key.left
2026-04-25 11:14:08,802: Special: Key.left
2026-04-25 11:14:08,835: Special: Key.left
2026-04-25 11:14:08,868: Special: Key.left
2026-04-25 11:14:08,902: Special: Key.left
2026-04-25 11:14:08,934: Special: Key.left
2026-04-25 11:14:08,967: Special: Key.left
2026-04-25 11:14:09,000: Special: Key.left
2026-04-25 11:14:09,033: Special: Key.left
2026-04-25 11:14:09,066: Special: Key.left
2026-04-25 11:14:09,099: Special: Key.left
2026-04-25 11:14:09,132: Special: Key.left
2026-04-25 11:14:09,165: Special: Key.left
2026-04-25 11:14:09,198: Special: Key.left
2026-04-25 11:14:09,232: Special: Key.left
2026-04-25 11:14:09,264: Special: Key.left
2026-04-25 11:14:09,298: Special: Key.left
2026-04-25 11:14:10,248: Special: Key.left
2026-04-25 11:14:10,497: Special: Key.left
2026-04-25 11:14:10,705: Special: Key.left
2026-04-25 11:14:10,913: Special: Key.left
2026-04-25 11:14:12,088: Special: Key.left
2026-04-25 11:14:12,329: Special: Key.left
2026-04-25 11:14:12,505: Special: Key.left
2026-04-25 11:14:12,697: Special: Key.left
2026-04-25 11:14:12,873: Special: Key.left
2026-04-25 11:14:13,065: Special: Key.left
2026-04-25 11:14:13,257: Special: Key.left
2026-04-25 11:14:13,441: Special: Key.left
2026-04-25 11:14:13,633: Special: Key.left
2026-04-25 11:14:13,849: Special: Key.left
2026-04-25 11:14:15,977: Key: 0
2026-04-25 11:14:16,153: Key: 0
2026-04-25 11:14:16,465: Key: c
2026-04-25 11:14:16,641: Special: Key.backspace
2026-04-25 11:14:16,809: Special: Key.backspace
2026-04-25 11:14:16,953: Special: Key.backspace
2026-04-25 11:14:17,505: Key: -
2026-04-25 11:14:17,649: Key: -
2026-04-25 11:14:17,713: Key: c
2026-04-25 11:14:17,865: Key: o
2026-04-25 11:14:18,153: Key: n
2026-04-25 11:14:18,433: Special: Key.backspace
2026-04-25 11:14:18,593: Special: Key.backspace
2026-04-25 11:14:18,753: Special: Key.backspace
2026-04-25 11:14:18,969: Key: i
2026-04-25 11:14:19,137: Key: c
2026-04-25 11:14:19,289: Key: n
2026-04-25 11:14:20,257: Special: Key.backspace
2026-04-25 11:14:20,521: Key: o
2026-04-25 11:14:21,129: Key: n
2026-04-25 11:14:23,177: Key: =
2026-04-25 11:14:23,945: Key: i
2026-04-25 11:14:24,161: Key: c
2026-04-25 11:14:24,289: Key: o
2026-04-25 11:14:28,609: Special: Key.backspace
2026-04-25 11:14:28,809: Special: Key.backspace
2026-04-25 11:14:29,833: Key: c
2026-04-25 11:14:31,449: Key: o
2026-04-25 11:14:31,721: Key: n
2026-04-25 11:14:32,441: Key: .
2026-04-25 11:14:32,753: Key: c
2026-04-25 11:14:32,905: Key: o
2026-04-25 11:14:34,625: Special: Key.space
2026-04-25 11:14:37,985: Special: Key.left
2026-04-25 11:14:38,185: Special: Key.left
2026-04-25 11:14:38,361: Special: Key.left
2026-04-25 11:14:39,121: Key: i
2026-04-25 11:14:41,833: Special: Key.right
2026-04-25 11:14:42,097: Special: Key.right
2026-04-25 11:14:42,321: Special: Key.right
2026-04-25 11:14:42,834: Special: Key.right
2026-04-25 11:14:42,854: Special: Key.right
2026-04-25 11:14:42,887: Special: Key.right
2026-04-25 11:14:42,919: Special: Key.right
2026-04-25 11:14:42,952: Special: Key.right
2026-04-25 11:14:42,986: Special: Key.right
2026-04-25 11:14:43,019: Special: Key.right
2026-04-25 11:14:43,052: Special: Key.right
2026-04-25 11:14:43,085: Special: Key.right
2026-04-25 11:14:43,118: Special: Key.right
2026-04-25 11:14:43,151: Special: Key.right
2026-04-25 11:14:43,184: Special: Key.right
2026-04-25 11:14:43,217: Special: Key.right
2026-04-25 11:14:43,250: Special: Key.right
2026-04-25 11:14:43,282: Special: Key.right
2026-04-25 11:14:43,316: Special: Key.right
2026-04-25 11:14:43,349: Special: Key.right
2026-04-25 11:14:43,382: Special: Key.right
2026-04-25 11:14:43,415: Special: Key.right
2026-04-25 11:14:43,447: Special: Key.right
2026-04-25 11:14:43,481: Special: Key.right
2026-04-25 11:14:43,514: Special: Key.right
2026-04-25 11:14:43,547: Special: Key.right
2026-04-25 11:14:43,580: Special: Key.right
2026-04-25 11:14:43,613: Special: Key.right
2026-04-25 11:14:43,646: Special: Key.right
2026-04-25 11:14:43,679: Special: Key.right
2026-04-25 11:14:43,712: Special: Key.right
2026-04-25 11:14:43,745: Special: Key.right
2026-04-25 11:14:43,778: Special: Key.right
2026-04-25 11:14:43,811: Special: Key.right
2026-04-25 11:14:43,844: Special: Key.right
2026-04-25 11:14:43,877: Special: Key.right
2026-04-25 11:14:43,910: Special: Key.right
2026-04-25 11:14:43,943: Special: Key.right
2026-04-25 11:14:43,976: Special: Key.right
2026-04-25 11:14:44,009: Special: Key.right
2026-04-25 11:14:44,042: Special: Key.right
2026-04-25 11:14:44,075: Special: Key.right
2026-04-25 11:14:44,108: Special: Key.right
2026-04-25 11:14:44,141: Special: Key.right
2026-04-25 11:14:44,173: Special: Key.right
2026-04-25 11:14:44,207: Special: Key.right
2026-04-25 11:14:44,239: Special: Key.right
2026-04-25 11:14:44,273: Special: Key.right
2026-04-25 11:14:44,306: Special: Key.right
2026-04-25 11:14:44,339: Special: Key.right
2026-04-25 11:14:44,372: Special: Key.right
2026-04-25 11:14:44,405: Special: Key.right
2026-04-25 11:14:44,438: Special: Key.right
2026-04-25 11:14:44,471: Special: Key.right
2026-04-25 11:14:44,504: Special: Key.right
2026-04-25 11:14:44,537: Special: Key.right
2026-04-25 11:14:44,570: Special: Key.right
2026-04-25 11:14:44,603: Special: Key.right
2026-04-25 11:14:44,636: Special: Key.right
2026-04-25 11:14:44,669: Special: Key.right
2026-04-25 11:14:44,702: Special: Key.right
2026-04-25 11:14:44,734: Special: Key.right
2026-04-25 11:14:44,768: Special: Key.right
2026-04-25 11:14:44,801: Special: Key.right
2026-04-25 11:14:44,847: Special: Key.right
2026-04-25 11:14:44,881: Special: Key.right
2026-04-25 11:14:44,900: Special: Key.right
2026-04-25 11:14:44,934: Special: Key.right
2026-04-25 11:14:44,967: Special: Key.right
2026-04-25 11:14:45,000: Special: Key.right
2026-04-25 11:14:45,033: Special: Key.right
2026-04-25 11:14:45,067: Special: Key.right
2026-04-25 11:14:45,102: Special: Key.right
2026-04-25 11:14:45,136: Special: Key.right
2026-04-25 11:14:45,170: Special: Key.right
2026-04-25 11:14:45,204: Special: Key.right
2026-04-25 11:14:45,239: Special: Key.right
2026-04-25 11:14:45,263: Special: Key.right
2026-04-25 11:14:45,297: Special: Key.right
2026-04-25 11:14:45,331: Special: Key.right
2026-04-25 11:14:45,365: Special: Key.right
2026-04-25 11:14:45,398: Special: Key.right
2026-04-25 11:14:45,433: Special: Key.right
2026-04-25 11:14:45,467: Special: Key.right
2026-04-25 11:14:45,500: Special: Key.right
2026-04-25 11:14:45,534: Special: Key.right
2026-04-25 11:14:45,560: Special: Key.right
2026-04-25 11:14:45,593: Special: Key.right
2026-04-25 11:14:47,161: Special: Key.enter
2026-04-25 11:14:53,409: Special: Key.up
2026-04-25 11:14:53,945: Special: Key.left
2026-04-25 11:14:54,442: Special: Key.left
2026-04-25 11:14:54,475: Special: Key.left
2026-04-25 11:14:54,508: Special: Key.left
2026-04-25 11:14:54,541: Special: Key.left
2026-04-25 11:14:54,574: Special: Key.left
2026-04-25 11:14:54,607: Special: Key.left
2026-04-25 11:14:54,640: Special: Key.left
2026-04-25 11:14:54,673: Special: Key.left
2026-04-25 11:14:54,706: Special: Key.left
2026-04-25 11:14:54,739: Special: Key.left
2026-04-25 11:14:54,772: Special: Key.left
2026-04-25 11:14:54,805: Special: Key.left
2026-04-25 11:14:54,838: Special: Key.left
2026-04-25 11:14:54,871: Special: Key.left
2026-04-25 11:14:54,904: Special: Key.left
2026-04-25 11:14:54,937: Special: Key.left
2026-04-25 11:14:54,971: Special: Key.left
2026-04-25 11:14:55,003: Special: Key.left
2026-04-25 11:14:55,036: Special: Key.left
2026-04-25 11:14:55,069: Special: Key.left
2026-04-25 11:14:55,102: Special: Key.left
2026-04-25 11:14:55,136: Special: Key.left
2026-04-25 11:14:55,168: Special: Key.left
2026-04-25 11:14:55,201: Special: Key.left
2026-04-25 11:14:56,897: Special: Key.left
2026-04-25 11:14:57,329: Special: Key.left
2026-04-25 11:14:57,569: Special: Key.left
2026-04-25 11:14:57,825: Special: Key.left
2026-04-25 11:15:00,769: Special: Key.right
2026-04-25 11:15:05,529: Special: Key.right
2026-04-25 11:15:05,737: Special: Key.right
2026-04-25 11:15:11,569: Special: Key.left
2026-04-25 11:15:40,537: Special: Key.backspace
2026-04-25 11:15:40,874: Key: =
2026-04-25 11:15:41,609: Special: Key.right
2026-04-25 11:15:42,125: Special: Key.right
2026-04-25 11:15:42,143: Special: Key.right
2026-04-25 11:15:42,175: Special: Key.right
2026-04-25 11:15:42,209: Special: Key.right
2026-04-25 11:15:42,242: Special: Key.right
2026-04-25 11:15:42,275: Special: Key.right
2026-04-25 11:15:42,308: Special: Key.right
2026-04-25 11:15:42,340: Special: Key.right
2026-04-25 11:15:42,374: Special: Key.right
2026-04-25 11:15:42,407: Special: Key.right
2026-04-25 11:15:42,440: Special: Key.right
2026-04-25 11:15:42,473: Special: Key.right
2026-04-25 11:15:42,506: Special: Key.right
2026-04-25 11:15:42,539: Special: Key.right
2026-04-25 11:15:42,572: Special: Key.right
2026-04-25 11:15:42,605: Special: Key.right
2026-04-25 11:15:42,638: Special: Key.right
2026-04-25 11:15:42,671: Special: Key.right
2026-04-25 11:15:42,704: Special: Key.right
2026-04-25 11:15:42,736: Special: Key.right
2026-04-25 11:15:42,770: Special: Key.right
2026-04-25 11:15:42,803: Special: Key.right
2026-04-25 11:15:42,836: Special: Key.right
2026-04-25 11:15:42,869: Special: Key.right
2026-04-25 11:15:42,902: Special: Key.right
2026-04-25 11:15:42,934: Special: Key.right
2026-04-25 11:15:42,968: Special: Key.right
2026-04-25 11:15:43,000: Special: Key.right
2026-04-25 11:15:43,046: Special: Key.right
2026-04-25 11:15:43,083: Special: Key.right
2026-04-25 11:15:43,101: Special: Key.right
2026-04-25 11:15:43,135: Special: Key.right
2026-04-25 11:15:43,170: Special: Key.right
2026-04-25 11:15:43,737: Special: Key.enter
2026-04-25 11:15:46,290: Special: Key.up
2026-04-25 11:15:47,265: Special: Key.left
2026-04-25 11:15:47,775: Special: Key.left
2026-04-25 11:15:47,798: Special: Key.left
2026-04-25 11:15:47,831: Special: Key.left
2026-04-25 11:15:47,864: Special: Key.left
2026-04-25 11:15:47,897: Special: Key.left
2026-04-25 11:15:47,930: Special: Key.left
2026-04-25 11:15:47,963: Special: Key.left
2026-04-25 11:15:47,996: Special: Key.left
2026-04-25 11:15:48,029: Special: Key.left
2026-04-25 11:16:02,433: Special: Key.ctrl_l
2026-04-25 11:16:02,690: Key: 
2026-04-25 11:16:03,545: Special: Key.ctrl_l
2026-04-25 11:16:03,682: Key: 
2026-04-25 11:16:04,154: Special: Key.alt_l
2026-04-25 11:16:04,233: Special: Key.tab
2026-04-25 11:16:06,065: Special: Key.right
2026-04-25 11:16:06,564: Special: Key.right
2026-04-25 11:16:06,612: Special: Key.right
2026-04-25 11:16:06,643: Special: Key.right
2026-04-25 11:16:06,675: Special: Key.right
2026-04-25 11:16:06,706: Special: Key.right
2026-04-25 11:16:06,738: Special: Key.right
2026-04-25 11:16:06,769: Special: Key.right
2026-04-25 11:16:06,807: Special: Key.right
2026-04-25 11:16:06,838: Special: Key.right
2026-04-25 11:16:06,870: Special: Key.right
2026-04-25 11:16:06,902: Special: Key.right
2026-04-25 11:16:06,934: Special: Key.right
2026-04-25 11:16:06,965: Special: Key.right
2026-04-25 11:16:06,997: Special: Key.right
2026-04-25 11:16:07,029: Special: Key.right
2026-04-25 11:16:07,060: Special: Key.right
2026-04-25 11:16:07,553: Special: Key.backspace
2026-04-25 11:16:08,055: Special: Key.backspace
2026-04-25 11:16:08,101: Special: Key.backspace
2026-04-25 11:16:08,133: Special: Key.backspace
2026-04-25 11:16:08,165: Special: Key.backspace
2026-04-25 11:16:08,196: Special: Key.backspace
2026-04-25 11:16:08,228: Special: Key.backspace
2026-04-25 11:16:08,259: Special: Key.backspace
2026-04-25 11:16:08,291: Special: Key.backspace
2026-04-25 11:16:08,322: Special: Key.backspace
2026-04-25 11:16:08,353: Special: Key.backspace
2026-04-25 11:16:08,385: Special: Key.backspace
2026-04-25 11:16:08,431: Special: Key.backspace
2026-04-25 11:16:08,463: Special: Key.backspace
2026-04-25 11:16:08,495: Special: Key.backspace
2026-04-25 11:16:08,520: Special: Key.backspace
2026-04-25 11:16:08,550: Special: Key.backspace
2026-04-25 11:16:08,582: Special: Key.backspace
2026-04-25 11:16:08,617: Special: Key.backspace
2026-04-25 11:16:08,656: Special: Key.backspace
2026-04-25 11:16:08,680: Special: Key.backspace
2026-04-25 11:16:08,723: Special: Key.backspace
2026-04-25 11:16:08,751: Special: Key.backspace
2026-04-25 11:16:08,793: Special: Key.backspace
2026-04-25 11:16:08,821: Special: Key.backspace
2026-04-25 11:16:08,850: Special: Key.backspace
